Rank,Title,Score,Episodes,Airing,Link
10026,Machi Ichiban no Kechinbou,5.77,Special (1 eps),Dec 1978 - Dec 1978,https://myanimelist.net/anime/19971/Machi_Ichiban_no_Kechinbou
10027,Mang Huang Ji,5.77,ONA (19 eps),Apr 2015 - Aug 2015,https://myanimelist.net/anime/37186/Mang_Huang_Ji
10028,Munou na Nana Mini Anime,5.77,ONA (13 eps),Oct 2020 - Dec 2020,https://myanimelist.net/anime/42831/Munou_na_Nana_Mini_Anime
10029,Namida no Tsubomi,5.77,Music (1 eps),Jun 2005 - Jun 2005,https://myanimelist.net/anime/17891/Namida_no_Tsubomi
10030,Notari Matsutarou,5.77,OVA (10 eps),Nov 1990 - Apr 1991,https://myanimelist.net/anime/7836/Notari_Matsutarou
10031,One Room Second Season: Hanasaka Yui no Prologue,5.77,Special (1 eps),Jul 2018 - Jul 2018,https://myanimelist.net/anime/38061/One_Room_Second_Season__Hanasaka_Yui_no_Prologue
10032,Original,5.77,Music (1 eps),May 2014 - May 2014,https://myanimelist.net/anime/36781/Original
10033,Oval x Over,5.77,Movie (1 eps),Mar 2005 - Mar 2005,https://myanimelist.net/anime/4103/Oval_x_Over
10034,Qui Shui Yi Yun,5.77,ONA (12 eps),Jul 2015 - Apr 2016,https://myanimelist.net/anime/33761/Qui_Shui_Yi_Yun
10035,Sagashimono (ONA),5.77,ONA (1 eps),Dec 2019 - Dec 2019,https://myanimelist.net/anime/40851/Sagashimono_ONA
10036,Santa Company,5.77,Movie (1 eps),Oct 2014 - Oct 2014,https://myanimelist.net/anime/16381/Santa_Company
10037,Sekai de Ichiban Tsuyoku Naritai!,5.77,TV (12 eps),Oct 2013 - Dec 2013,https://myanimelist.net/anime/11763/Sekai_de_Ichiban_Tsuyoku_Naritai
10038,Session High⤴,5.77,Music (1 eps),Oct 2017 - Oct 2017,https://myanimelist.net/anime/36608/Session_High⤴
10039,Shishunki Bishoujo Gattai Robo Z-Mind,5.77,OVA (6 eps),Feb 1999 - Jul 1999,https://myanimelist.net/anime/2731/Shishunki_Bishoujo_Gattai_Robo_Z-Mind
10040,Shounen Ashibe: Go! Go! Goma-chan 3,5.77,TV (32 eps),Apr 2018 - Feb 2019,https://myanimelist.net/anime/37368/Shounen_Ashibe__Go_Go_Goma-chan_3
10041,Shounen Sunday CM: Karakuri Circus,5.77,Special (1 eps),Mar 1998 - Mar 1998,https://myanimelist.net/anime/40340/Shounen_Sunday_CM__Karakuri_Circus
10042,Sobakasu,5.77,Music (1 eps),Aug 2015 - Aug 2015,https://myanimelist.net/anime/37537/Sobakasu
10043,Soul Buster,5.77,TV (12 eps),Oct 2016 - Dec 2016,https://myanimelist.net/anime/33775/Soul_Buster
10044,Special Nu World,5.77,Music (1 eps),Oct 2018 - Oct 2018,https://myanimelist.net/anime/38488/Special_Nu_World
10045,Tondemo Nezumi Daikatsuyaku,5.77,Special (1 eps),Jun 1979 - Jun 1979,https://myanimelist.net/anime/5272/Tondemo_Nezumi_Daikatsuyaku
10046,Toukiden: The Age of Demons - Introduction,5.77,Special (1 eps),Jun 2013 - Jun 2013,https://myanimelist.net/anime/22137/Toukiden__The_Age_of_Demons_-_Introduction
10047,Transformers: Scramble City,5.77,OVA (1 eps),Apr 1986 - Apr 1986,https://myanimelist.net/anime/6800/Transformers__Scramble_City
10048,Usakame,5.77,TV (12 eps),Apr 2016 - Jun 2016,https://myanimelist.net/anime/32454/Usakame
10049,Wasure-boshi,5.77,ONA (1 eps),Jul 2013 - Jul 2013,https://myanimelist.net/anime/21591/Wasure-boshi
10050,World Fool News (TV) Part II,5.77,TV (12 eps),Apr 2017 - Jun 2017,https://myanimelist.net/anime/35332/World_Fool_News_TV_Part_II
10051,Yasuke,5.77,ONA (6 eps),Apr 2021 - Apr 2021,https://myanimelist.net/anime/43697/Yasuke
10052,Youchien Senshi: Hanamaru Girls,5.77,Special (3 eps),Aug 2010 - Aug 2010,https://myanimelist.net/anime/16648/Youchien_Senshi__Hanamaru_Girls
10053,Z/X: Code Reunion,5.77,TV (12 eps),Oct 2019 - Dec 2019,https://myanimelist.net/anime/37268/Z_X__Code_Reunion
10054,Ame to Shoujo to Watashi no Tegami,5.77,ONA (1 eps),Feb 2005 - Feb 2005,https://myanimelist.net/anime/1223/Ame_to_Shoujo_to_Watashi_no_Tegami
10055,Aozora,5.77,Music (1 eps),Jun 2005 - Jun 2005,https://myanimelist.net/anime/35784/Aozora
10056,Behind a Smile,5.77,Music (1 eps),Jun 2010 - Jun 2010,https://myanimelist.net/anime/29291/Behind_a_Smile
10057,Bihada Ichizoku,5.77,TV (12 eps),Oct 2008 - Dec 2008,https://myanimelist.net/anime/4908/Bihada_Ichizoku
10058,Boku no Imouto wa "Osaka Okan",5.77,TV (12 eps),Dec 2012 - Mar 2013,https://myanimelist.net/anime/16405/Boku_no_Imouto_wa_Osaka_Okan
10059,Bremen 4: Jigoku no Naka no Tenshi-tachi,5.77,Special (1 eps),Aug 1981 - Aug 1981,https://myanimelist.net/anime/9991/Bremen_4__Jigoku_no_Naka_no_Tenshi-tachi
10060,Carry Me Off feat. Hatsune Miku,5.77,Music (1 eps),Aug 2014 - Aug 2014,https://myanimelist.net/anime/40683/Carry_Me_Off_feat_Hatsune_Miku
10061,Dance, Dance, Dance,5.77,Music (1 eps),2012 - 2012,https://myanimelist.net/anime/19235/Dance_Dance_Dance
10062,Dibetagurashi: Ahiru no Seikatsu,5.77,TV (39 eps),Apr 2013 - Mar 2014,https://myanimelist.net/anime/17733/Dibetagurashi__Ahiru_no_Seikatsu
10063,Dou Shen Ji,5.77,ONA (12 eps),Oct 2021 - Dec 2021,https://myanimelist.net/anime/50021/Dou_Shen_Ji
10064,Dragon's Dogma,5.77,ONA (7 eps),Sep 2020 - Sep 2020,https://myanimelist.net/anime/39519/Dragons_Dogma
10065,Futatsu no Sekai,5.77,Movie (1 eps),1929 - 1929,https://myanimelist.net/anime/35408/Futatsu_no_Sekai
10066,G-On Riders,5.77,TV (13 eps),Jul 2002 - Oct 2002,https://myanimelist.net/anime/1623/G-On_Riders
10067,Gegege no Kitarou: Kitarou no Yuurei Densha,5.77,Movie (1 eps),Mar 1999 - Mar 1999,https://myanimelist.net/anime/8493/Gegege_no_Kitarou__Kitarou_no_Yuurei_Densha
10068,Gundam UC x Nike SB,5.77,ONA (1 eps),Sep 2021 - Sep 2021,https://myanimelist.net/anime/49941/Gundam_UC_x_Nike_SB
10069,Himitsukessha Taka no Tsume Gaiden: Mukashi no Yoshida-kun,5.77,TV (9 eps),Jan 2012 - Mar 2012,https://myanimelist.net/anime/13207/Himitsukessha_Taka_no_Tsume_Gaiden__Mukashi_no_Yoshida-kun
10070,Hoshi no Samidare,5.77,TV (? eps),Jul 2022 -,https://myanimelist.net/anime/50891/Hoshi_no_Samidare
10071,Jingai-san no Yome,5.77,TV (12 eps),Oct 2018 - Dec 2018,https://myanimelist.net/anime/37992/Jingai-san_no_Yome
10072,Kami no Ue no Pilot,5.77,Music (1 eps),Dec 2016 - Dec 2016,https://myanimelist.net/anime/37540/Kami_no_Ue_no_Pilot
10073,Lemon Angel (1988),5.77,TV (9 eps),Feb 1988 - Mar 1988,https://myanimelist.net/anime/3259/Lemon_Angel_1988
10074,27th,5.76,Music (1 eps),Jan 2020 - Jan 2020,https://myanimelist.net/anime/49005/27th
10075,Aquarian Age: Saga II - Don't Forget Me...,5.76,OVA (1 eps),Nov 2003 - Nov 2003,https://myanimelist.net/anime/1268/Aquarian_Age__Saga_II_-_Dont_Forget_Me
10076,Bohemian Rhapsody,5.76,Music (1 eps),Dec 2009 - Dec 2009,https://myanimelist.net/anime/8939/Bohemian_Rhapsody
10077,Code Geass: Hangyaku no Lelouch R2 Omake Flash,5.76,Special (9 eps),Aug 2008 - Apr 2009,https://myanimelist.net/anime/9591/Code_Geass__Hangyaku_no_Lelouch_R2_Omake_Flash
10078,Dr. Slump: Arale-chan - Penguin Mura no Shouboutai,5.76,Special (1 eps),1984 - 1984,https://myanimelist.net/anime/34878/Dr_Slump__Arale-chan_-_Penguin_Mura_no_Shouboutai
10079,Dr. Slump: Arale-chan Ayaya!? Penguin Mura de TV Jack,5.76,Special (1 eps),Jul 1981 - Jul 1981,https://myanimelist.net/anime/30453/Dr_Slump__Arale-chan_Ayaya_Penguin_Mura_de_TV_Jack
10080,Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!!,5.76,Special (1 eps),Sep 1999 - Sep 1999,https://myanimelist.net/anime/30450/Dr_Slump__Hoyoyo_Arale_no_Himitsu_Dai_Koukai_dayo
10081,Duel Masters Movie 1: Yami no Shiro no Maryuuou,5.76,Movie (1 eps),Mar 2005 - Mar 2005,https://myanimelist.net/anime/3669/Duel_Masters_Movie_1__Yami_no_Shiro_no_Maryuuou
10082,Full Moon Party,5.76,Music (1 eps),2006 - 2006,https://myanimelist.net/anime/9732/Full_Moon_Party
10083,Gaist Crusher,5.76,TV (51 eps),Oct 2013 - Oct 2014,https://myanimelist.net/anime/19871/Gaist_Crusher
10084,H'or Cafe,5.76,Special (1 eps),Nov 2014 - Nov 2014,https://myanimelist.net/anime/39182/Hor_Cafe
10085,Hane (2015),5.76,Music (1 eps),Dec 2015 - Dec 2015,https://myanimelist.net/anime/33885/Hane_2015
10086,Harinezumi,5.76,Music (1 eps),Jul 2012 - Jul 2012,https://myanimelist.net/anime/20529/Harinezumi
10087,Hei Mao Jing Zhang (1992),5.76,TV (12 eps),Jan 1992 - Dec 1992,https://myanimelist.net/anime/34511/Hei_Mao_Jing_Zhang_1992
10088,Id:Indeed,5.76,ONA (12 eps),Jan 2021 - Mar 2021,https://myanimelist.net/anime/46084/Id_Indeed
10089,Irodorimidori,5.76,TV (8 eps),Jan 2022 - Feb 2022,https://myanimelist.net/anime/50267/Irodorimidori
10090,K: Seven Stories - The Idol K,5.76,Movie (6 eps),Jul 2018 - Dec 2018,https://myanimelist.net/anime/37308/K__Seven_Stories_-_The_Idol_K
10091,Karen Senki,5.76,ONA (11 eps),Sep 2014 - Dec 2014,https://myanimelist.net/anime/27503/Karen_Senki
10092,Kick-Flight,5.76,ONA (1 eps),Jun 2019 - Jun 2019,https://myanimelist.net/anime/40375/Kick-Flight
10093,Kikou Sennyo Rouran,5.76,TV (28 eps),Nov 2002 - May 2003,https://myanimelist.net/anime/1947/Kikou_Sennyo_Rouran
10094,Kiss wa Hitomi ni Shite,5.76,OVA (1 eps),Aug 1993 - Aug 1993,https://myanimelist.net/anime/2092/Kiss_wa_Hitomi_ni_Shite
10095,Koi Koi 7,5.76,TV (13 eps),Apr 2005 - Jun 2005,https://myanimelist.net/anime/668/Koi_Koi_7
10096,Kotatsu Neko,5.76,ONA (2 eps),Feb 2005 - Nov 2005,https://myanimelist.net/anime/5842/Kotatsu_Neko
10097,Kuroi Ame ni Utarete,5.76,Movie (1 eps),Aug 1984 - Aug 1984,https://myanimelist.net/anime/19135/Kuroi_Ame_ni_Utarete
10098,Mahou Shoujo Lyrical Nanoha: Lyrical Toy Box,5.76,Music (1 eps),Jun 2001 - Jun 2001,https://myanimelist.net/anime/12101/Mahou_Shoujo_Lyrical_Nanoha__Lyrical_Toy_Box
10099,Mahoutsukai Reimeiki Mini Anime,5.76,ONA (21 eps),Mar 2022 - Apr 2022,https://myanimelist.net/anime/51349/Mahoutsukai_Reimeiki_Mini_Anime
10100,Ogaki Matsuri ni Ikou yo!,5.76,ONA (1 eps),Mar 2020 - Mar 2020,https://myanimelist.net/anime/41545/Ogaki_Matsuri_ni_Ikou_yo
10101,Ohayou Ninja-tai Gatchaman,5.76,TV (475 eps),Apr 2011 - Mar 2013,https://myanimelist.net/anime/31517/Ohayou_Ninja-tai_Gatchaman
10102,Rebirth,5.76,TV (48 eps),Jan 2020 - Jun 2021,https://myanimelist.net/anime/40129/Rebirth
10103,Shinseiki Duel Masters Flash,5.76,TV (24 eps),Apr 2006 - Mar 2007,https://myanimelist.net/anime/10525/Shinseiki_Duel_Masters_Flash
10104,Sora Iro no Tane,5.76,Special (3 eps),Dec 1992 - Dec 1992,https://myanimelist.net/anime/2616/Sora_Iro_no_Tane
10105,Soukou Musume Senki,5.76,TV (12 eps),Jan 2021 - Mar 2021,https://myanimelist.net/anime/36458/Soukou_Musume_Senki
10106,Tobira wo Akete,5.76,Movie (1 eps),Nov 1986 - Nov 1986,https://myanimelist.net/anime/3192/Tobira_wo_Akete
10107,Uchida Shungicu no Noroi no One-Piece,5.76,Special (1 eps),Aug 1992 - Aug 1992,https://myanimelist.net/anime/41340/Uchida_Shungicu_no_Noroi_no_One-Piece
10108,Urahara,5.76,TV (12 eps),Oct 2017 - Dec 2017,https://myanimelist.net/anime/35250/Urahara
10109,Xi Yangyang Yu Hui Tailang: Niu Qi Chong Tian,5.76,Movie (1 eps),Jan 2009 - Jan 2009,https://myanimelist.net/anime/6156/Xi_Yangyang_Yu_Hui_Tailang__Niu_Qi_Chong_Tian
10110,Yami Shibai 8,5.76,TV (13 eps),Jan 2021 - Apr 2021,https://myanimelist.net/anime/44208/Yami_Shibai_8
10111,Mahou Shoujo Taisen,5.75,TV (26 eps),Apr 2014 - Sep 2014,https://myanimelist.net/anime/21421/Mahou_Shoujo_Taisen
10112,Mashiro no Oto Mini,5.75,ONA (33 eps),Jan 2021 - Jun 2021,https://myanimelist.net/anime/46119/Mashiro_no_Oto_Mini
10113,Moonfesta,5.75,Music (1 eps),Jun 2012 - Jun 2012,https://myanimelist.net/anime/24995/Moonfesta
10114,Ninja & Soldier,5.75,Movie (1 eps),2012 - 2012,https://myanimelist.net/anime/28991/Ninja___Soldier
10115,Phantasy Star Online 2: Episode Oracle - Xiao's Report,5.75,Special (1 eps),Dec 2019 - Dec 2019,https://myanimelist.net/anime/40948/Phantasy_Star_Online_2__Episode_Oracle_-_Xiaos_Report
10116,Qi Cai Lao Fu Zi,5.75,Movie (1 eps),Jul 1981 - Jul 1981,https://myanimelist.net/anime/30095/Qi_Cai_Lao_Fu_Zi
10117,Ra/Radio Noise*Planet,5.75,OVA (1 eps),Jan 2010 - Jan 2010,https://myanimelist.net/anime/12135/Ra_Radio_NoisePlanet
10118,Right Places: Sono Toki, Boku no Irubeki Basho,5.75,ONA (1 eps),Oct 2013 - Oct 2013,https://myanimelist.net/anime/39018/Right_Places__Sono_Toki_Boku_no_Irubeki_Basho
10119,Sekaikei Sekai Ron,5.75,OVA (1 eps),2009 - 2009,https://myanimelist.net/anime/12133/Sekaikei_Sekai_Ron
10120,Sono Kinisasete yo: My My Mai,5.75,OVA (2 eps),Dec 1993 - Jan 1994,https://myanimelist.net/anime/3095/Sono_Kinisasete_yo__My_My_Mai
10121,Stand My Heroes: Piece of Truth,5.75,TV (12 eps),Oct 2019 - Dec 2019,https://myanimelist.net/anime/38331/Stand_My_Heroes__Piece_of_Truth
10122,Sweet Valerian Specials,5.75,Special (8 eps),Jun 2005 - Sep 2005,https://myanimelist.net/anime/3863/Sweet_Valerian_Specials
10123,Sword Gai The Animation,5.75,ONA (12 eps),Mar 2018 - Mar 2018,https://myanimelist.net/anime/27783/Sword_Gai_The_Animation
10124,Sword Gai The Animation Part II,5.75,ONA (12 eps),Jul 2018 - Jul 2018,https://myanimelist.net/anime/37655/Sword_Gai_The_Animation_Part_II
10125,Taboo Tattoo,5.75,TV (12 eps),Jul 2016 - Sep 2016,https://myanimelist.net/anime/29758/Taboo_Tattoo
10126,Tamayomi,5.75,TV (12 eps),Apr 2020 - Jun 2020,https://myanimelist.net/anime/39966/Tamayomi
10127,Yona Yona Penguin,5.75,Movie (1 eps),Sep 2009 - Sep 2009,https://myanimelist.net/anime/7314/Yona_Yona_Penguin
10128,Yonhyaku-nijuu Renpai Girl,5.75,ONA (1 eps),Jan 2013 - Jan 2013,https://myanimelist.net/anime/17871/Yonhyaku-nijuu_Renpai_Girl
10129,Yubi wo Nusunda Onna,5.75,Movie (1 eps),2010 - 2010,https://myanimelist.net/anime/30862/Yubi_wo_Nusunda_Onna
10130,Zannen Onna Kanbu Black General-san,5.75,ONA (10 eps),Jun 2017 - Jul 2017,https://myanimelist.net/anime/35230/Zannen_Onna_Kanbu_Black_General-san
10131,Ba La La Xiao Mo Xian: Qiji Wubu,5.75,TV (52 eps),Apr 2013 - Apr 2014,https://myanimelist.net/anime/31965/Ba_La_La_Xiao_Mo_Xian__Qiji_Wubu
10132,Big Order,5.75,OVA (1 eps),Oct 2015 - Oct 2015,https://myanimelist.net/anime/30137/Big_Order
10133,Blue Star feat. Hatsune Miku,5.75,Music (1 eps),May 2016 - May 2016,https://myanimelist.net/anime/40564/Blue_Star_feat_Hatsune_Miku
10134,Candy Caries,5.75,ONA (1 eps),Mar 2021 - Mar 2021,https://myanimelist.net/anime/49978/Candy_Caries
10135,Change Our Mirai!,5.75,Music (1 eps),Jul 2015 - Jul 2015,https://myanimelist.net/anime/31300/Change_Our_Mirai
10136,Chizu no Nai Bouken,5.75,ONA (1 eps),May 2017 - May 2017,https://myanimelist.net/anime/35610/Chizu_no_Nai_Bouken
10137,Clone,5.75,Music (1 eps),Jul 2016 - Jul 2016,https://myanimelist.net/anime/39549/Clone
10138,Cyclops Shoujo Saipuu,5.75,ONA (12 eps),Mar 2013 - May 2013,https://myanimelist.net/anime/17397/Cyclops_Shoujo_Saipuu
10139,Dededen,5.75,Special (5 eps),Feb 2015 - Dec 2015,https://myanimelist.net/anime/30289/Dededen
10140,Dokyuu Hentai HxEros,5.75,TV (12 eps),Jul 2020 - Sep 2020,https://myanimelist.net/anime/40623/Dokyuu_Hentai_HxEros
10141,Duel Masters (2017),5.75,TV (51 eps),Apr 2017 - Mar 2018,https://myanimelist.net/anime/34905/Duel_Masters_2017
10142,Erementar Gerad: Aozora no Senki,5.75,Music (1 eps),Mar 2005 - Mar 2005,https://myanimelist.net/anime/17693/Erementar_Gerad__Aozora_no_Senki
10143,Futari no Joe,5.75,OVA (6 eps),May 2003 - Sep 2003,https://myanimelist.net/anime/4298/Futari_no_Joe
10144,Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan,5.75,OVA (1 eps),Dec 1991 - Dec 1991,https://myanimelist.net/anime/3813/Gekkou_no_Pierce__Yumemi_to_Gin_no_Bara_no_Kishidan
10145,Genki!! Ekoda-chan,5.75,TV (22 eps),Apr 2011 - Sep 2011,https://myanimelist.net/anime/10540/Genki_Ekoda-chan
10146,Greek Roman Sinhwa: Olympus Guardian (Movie),5.75,Movie (1 eps),Jul 2005 - Jul 2005,https://myanimelist.net/anime/9501/Greek_Roman_Sinhwa__Olympus_Guardian_Movie
10147,Halfway,5.75,Music (1 eps),Feb 2012 - Feb 2012,https://myanimelist.net/anime/36067/Halfway
10148,Hana no Zundamaru,5.75,ONA (8 eps),Oct 2013 - Dec 2013,https://myanimelist.net/anime/20873/Hana_no_Zundamaru
10149,Hengen Taima Yakou Karura Mau! Nara Onryou Emaki,5.75,Movie (1 eps),Apr 1989 - Apr 1989,https://myanimelist.net/anime/3178/Hengen_Taima_Yakou_Karura_Mau_Nara_Onryou_Emaki
10150,Hotaru Kagayaku,5.75,OVA (1 eps),Apr 1991 - Apr 1991,https://myanimelist.net/anime/18747/Hotaru_Kagayaku
10151,Ima no Watashi ni Dekiru Koto...,5.75,ONA (2 eps),Sep 2016 - Nov 2016,https://myanimelist.net/anime/34179/Ima_no_Watashi_ni_Dekiru_Koto
10152,Iya na Kao sare nagara Opantsu Misete Moraitai,5.75,ONA (6 eps),Jul 2018 - Aug 2018,https://myanimelist.net/anime/37021/Iya_na_Kao_sare_nagara_Opantsu_Misete_Moraitai
10153,Kamo ga Suki,5.75,ONA (1 eps),Apr 2017 - Apr 2017,https://myanimelist.net/anime/40202/Kamo_ga_Suki
10154,Kkoma Bus Tayo,5.75,TV (26 eps),Aug 2010 - Nov 2010,https://myanimelist.net/anime/38070/Kkoma_Bus_Tayo
10155,Koneko no Rakugaki,5.75,Movie (1 eps),May 1957 - May 1957,https://myanimelist.net/anime/6993/Koneko_no_Rakugaki
10156,Lemon Angel YJ-ban,5.75,OVA (2 eps),Jul 1990 - Aug 1990,https://myanimelist.net/anime/6065/Lemon_Angel_YJ-ban
10157,47 Todoufuken R,5.74,TV (12 eps),Jan 2014 - Mar 2014,https://myanimelist.net/anime/23149/47_Todoufuken_R
10158,5-fun de Wakaru! Isekai Maou to Shoukan Shoujo no Dorei Majutsu,5.74,ONA (1 eps),Apr 2021 - Apr 2021,https://myanimelist.net/anime/51224/5-fun_de_Wakaru_Isekai_Maou_to_Shoukan_Shoujo_no_Dorei_Majutsu
10159,A-jang.com,5.74,TV (13 eps),Nov 2001 - Dec 2001,https://myanimelist.net/anime/9433/A-jangcom
10160,Aesop's World,5.74,TV (26 eps),Apr 1999 - Dec 1999,https://myanimelist.net/anime/4709/Aesops_World
10161,Ankoku Cat,5.74,ONA (6 eps),Dec 2006 - May 2008,https://myanimelist.net/anime/6721/Ankoku_Cat
10162,Baby Maniacs feat. Hatsune Miku,5.74,Music (1 eps),Dec 2011 - Dec 2011,https://myanimelist.net/anime/40560/Baby_Maniacs_feat_Hatsune_Miku
10163,Birthday Boy,5.74,Movie (1 eps),2004 - 2004,https://myanimelist.net/anime/5469/Birthday_Boy
10164,Bounty Hunter: The Hard,5.74,OVA (1 eps),May 1996 - May 1996,https://myanimelist.net/anime/4522/Bounty_Hunter__The_Hard
10165,Chouon Senshi Borgman: Lovers Rain,5.74,Movie (1 eps),Dec 1990 - Dec 1990,https://myanimelist.net/anime/3763/Chouon_Senshi_Borgman__Lovers_Rain
10166,Cream Lemon: New Generation,5.74,OVA (4 eps),Mar 2006 - May 2006,https://myanimelist.net/anime/5167/Cream_Lemon__New_Generation
10167,Dies Irae: Marie's Memory "Michi ni Tsuuzu Kiseki",5.74,ONA (1 eps),Dec 2017 - Dec 2017,https://myanimelist.net/anime/37148/Dies_Irae__Maries_Memory_Michi_ni_Tsuuzu_Kiseki
10168,Dororo Pilot,5.74,Special (1 eps),Jan 1968 - Jan 1968,https://myanimelist.net/anime/11471/Dororo_Pilot
10169,Fake Doll,5.74,Music (1 eps),Aug 2012 - Aug 2012,https://myanimelist.net/anime/19187/Fake_Doll
10170,Fireball Humorous,5.74,TV (3 eps),Oct 2017 - Dec 2017,https://myanimelist.net/anime/36166/Fireball_Humorous
10171,Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 2nd Season,5.74,ONA (3 eps),Nov 2021 - Nov 2021,https://myanimelist.net/anime/50290/Fudanshi_Shoukan__Isekai_de_Shinjuu_ni_Hameraremashita_2nd_Season
10172,Fushigi na Elevator,5.74,Movie (1 eps),1991 - 1991,https://myanimelist.net/anime/8218/Fushigi_na_Elevator
10173,Ghibli ga Ippai Special Short Short,5.74,Special (10 eps),Nov 2005 - Nov 2005,https://myanimelist.net/anime/24975/Ghibli_ga_Ippai_Special_Short_Short
10174,God Eater Reso Nantoka Gekijou: Nagerareta Shokupan,5.74,Special (1 eps),Mar 2018 - Mar 2018,https://myanimelist.net/anime/37663/God_Eater_Reso_Nantoka_Gekijou__Nagerareta_Shokupan
10175,Guraburu!,5.74,TV (12 eps),Oct 2020 - Dec 2020,https://myanimelist.net/anime/41574/Guraburu
10176,Hot Minute: Gudetama,5.74,ONA (1 eps),Nov 2015 - Nov 2015,https://myanimelist.net/anime/32349/Hot_Minute__Gudetama
10177,Kawasaki Frontale x Tentai Senshi Sunred 2nd Season,5.74,Special (1 eps),Mar 2010 - Mar 2010,https://myanimelist.net/anime/8196/Kawasaki_Frontale_x_Tentai_Senshi_Sunred_2nd_Season
10178,Kimi ga Mita Sora wa,5.74,Music (1 eps),Dec 2018 - Dec 2018,https://myanimelist.net/anime/38922/Kimi_ga_Mita_Sora_wa
10179,Kobutori,5.74,Movie (1 eps),Mar 1918 - Mar 1918,https://myanimelist.net/anime/22511/Kobutori
10180,Kyoto Animation: Hana-hen,5.74,Special (1 eps),Jun 2010 - Jun 2010,https://myanimelist.net/anime/13373/Kyoto_Animation__Hana-hen
10181,Monochro∞Blue Sky,5.74,Music (1 eps),Sep 2010 - Sep 2010,https://myanimelist.net/anime/40701/Monochro∞Blue_Sky
10182,Mousou Teikoku Chikuonki,5.74,Music (1 eps),Jan 2018 - Jan 2018,https://myanimelist.net/anime/39690/Mousou_Teikoku_Chikuonki
10183,Neko no Sakusen,5.74,Special (1 eps),Jan 2012 - Jan 2012,https://myanimelist.net/anime/29501/Neko_no_Sakusen
10184,Niji ni Mukatte,5.74,Movie (1 eps),1977 - 1977,https://myanimelist.net/anime/4218/Niji_ni_Mukatte
10185,Rang Wo Men Shao Ba,5.74,ONA (2 eps),Feb 2018 - Mar 2018,https://myanimelist.net/anime/37736/Rang_Wo_Men_Shao_Ba
10186,SD Gundam Gaiden,5.74,OVA (4 eps),Apr 1990 - Apr 1991,https://myanimelist.net/anime/1939/SD_Gundam_Gaiden
10187,Sekiei Ayakashi Mangatan,5.74,ONA (3 eps),Feb 2012 - Mar 2012,https://myanimelist.net/anime/12907/Sekiei_Ayakashi_Mangatan
10188,Stitch!: Piko Kara no Chousenjou,5.74,Special (1 eps),Jun 2009 - Jun 2009,https://myanimelist.net/anime/8963/Stitch__Piko_Kara_no_Chousenjou
10189,Sweet Valerian,5.74,TV (18 eps),Aug 2004 - Dec 2004,https://myanimelist.net/anime/2727/Sweet_Valerian
10190,Teekyuu 6 Specials,5.74,Special (2 eps),Feb 2016 - Feb 2016,https://myanimelist.net/anime/32816/Teekyuu_6_Specials
10191,Towel Story,5.74,ONA (4 eps),Aug 2011 - Jun 2013,https://myanimelist.net/anime/33941/Towel_Story
10192,X Densha de Ikou,5.74,OVA (1 eps),Nov 1987 - Nov 1987,https://myanimelist.net/anime/1973/X_Densha_de_Ikou
10193,Yodomi no Sawagi,5.74,Movie (1 eps),2014 - 2014,https://myanimelist.net/anime/33777/Yodomi_no_Sawagi
10194,Yoshino no Hime,5.74,ONA (1 eps),2005 - 2005,https://myanimelist.net/anime/4660/Yoshino_no_Hime
10195,Yumekui Shoujo,5.74,Music (1 eps),Nov 2017 - Nov 2017,https://myanimelist.net/anime/40252/Yumekui_Shoujo
10196,Magical Halloween: Miracle★Quartet,5.73,Music (2 eps),Nov 2011 - Nov 2011,https://myanimelist.net/anime/40042/Magical_Halloween__Miracle★Quartet
10197,Mahou no Tenshi Creamy Mami: Lovely Serenade,5.73,Music (1 eps),Mar 1985 - Mar 1985,https://myanimelist.net/anime/4126/Mahou_no_Tenshi_Creamy_Mami__Lovely_Serenade
10198,Majuu Sensen,5.73,OVA (3 eps),Oct 1990 - Oct 1990,https://myanimelist.net/anime/9043/Majuu_Sensen
10199,Marie & Gali Episode Zero,5.73,Special (1 eps),Nov 2008 - Nov 2008,https://myanimelist.net/anime/6355/Marie___Gali_Episode_Zero
10200,Muv-Luv Alternative,5.73,TV (12 eps),Oct 2021 - Dec 2021,https://myanimelist.net/anime/40608/Muv-Luv_Alternative
10201,My Dearest Song,5.73,Music (1 eps),Nov 2016 - Nov 2016,https://myanimelist.net/anime/36602/My_Dearest_Song
10202,Nakedyouth,5.73,ONA (1 eps),2006 - 2006,https://myanimelist.net/anime/5085/Nakedyouth
10203,Okashi na Sabaku no Suna to Manu,5.73,TV (50 eps),Feb 2021 - Feb 2022,https://myanimelist.net/anime/45207/Okashi_na_Sabaku_no_Suna_to_Manu
10204,Okoshiyasu, Chitose-chan Recaps,5.73,Special (2 eps),Dec 2018 - Feb 2019,https://myanimelist.net/anime/38954/Okoshiyasu_Chitose-chan_Recaps
10205,Popful Mail,5.73,Music (1 eps),1994 - 1994,https://myanimelist.net/anime/23029/Popful_Mail
10206,Porong Porong Pororo 2,5.73,TV (52 eps),Dec 2005 - May 2006,https://myanimelist.net/anime/27451/Porong_Porong_Pororo_2
