Rank,Title,Score,Episodes,Airing
7139,Mottainai (Special),6.38,Special (1 eps),Jul 2015 - Jul 2015
7140,Nils no Fushigi na Tabi (Movie),6.38,OVA (1 eps),Oct 1985 - Oct 1985
7141,Ore, Tsushima (ONA),6.38,ONA (93 eps),Jul 2021 - Mar 2022
7142,Pokemon: Pikachu no Wanpaku Island,6.38,Special (1 eps),Aug 2006 - Aug 2006
7143,Ring ni Kakero 1: Sekai Taikai-hen,6.38,TV (6 eps),Apr 2011 - Jun 2011
7144,RoboMasters the Animated Series,6.38,TV (6 eps),Oct 2017 - Nov 2017
7145,Sakura Taisen: Sumire,6.38,OVA (1 eps),Dec 2002 - Dec 2002
7146,Shaonian Jinyiwei 2nd Season,6.38,ONA (13 eps),Oct 2017 - Jan 2018
7147,Shiritsu Araiso Koutougakkou Seitokai Shikkoubu,6.38,OVA (2 eps),Mar 2002 - Jul 2002
7148,Sore Ike! Anpanman: Tsumikijou no Himitsu,6.38,Movie (1 eps),Mar 1992 - Mar 1992
7149,Tenkai Knights,6.38,TV (52 eps),Apr 2014 - Mar 2015
7150,Tokyo Ghoul:re,6.38,TV (12 eps),Apr 2018 - Jun 2018
7151,Uchuu Senshi Baldios (Movie),6.38,Movie (1 eps),Dec 1981 - Dec 1981
7152,Xiao Qian,6.38,Movie (1 eps),Jul 1997 - Jul 1997
7153,Yume de Aetara (TV),6.38,TV (16 eps),Nov 1998 - Dec 1998
7154,Yuru Yuri: Doushite, Tomaranai, Tokimeki, Dokidoki, Paradox, Eternal,6.38,Special (1 eps),Nov 2011 - Nov 2011
7155,Yurumates,6.38,OVA (1 eps),Apr 2009 - Apr 2009
7156,Zoids Fuzors,6.38,TV (26 eps),Oct 2004 - Apr 2005
7157,Mahoutsukai Reimeiki,6.37,TV (12 eps),Apr 2022 - Jul 2022
7158,Mainichi ga Nichiyoubi,6.37,OVA (6 eps),Sep 1990 - Oct 1992
7159,Monster Strike Anime: Kieyuku Uchuu-hen,6.37,ONA (13 eps),Oct 2017 - Jan 2018
7160,Nezha Nao Hai,6.37,Movie (1 eps),May 1979 - May 1979
7161,Nurarihyon no Mago Recaps,6.37,Special (2 eps),Sep 2010 - Dec 2010
7162,Okusama wa Mahou Shoujo,6.37,TV (13 eps),Jul 2005 - Sep 2005
7163,Ozanari Dungeon: Kaze no Tou,6.37,OVA (3 eps),Sep 1991 - Dec 1991
7164,Recorder to Randoseru Mi☆ Special,6.37,Special (1 eps),Oct 2013 - Oct 2013
7165,Renai Saiban,6.37,Music (1 eps),Jun 2014 - Jun 2014
7166,Seikon no Qwaser,6.37,TV (24 eps),Jan 2010 - Jun 2010
7167,Shoujo☆Kageki Revue Starlight Re LIVE 1st Anniversary PV,6.37,ONA (1 eps),Oct 2019 - Oct 2019
7168,Tensai Bakabon,6.37,TV (40 eps),Sep 1971 - Jun 1972
7169,Uchuu Senkan Tiramisù,6.37,TV (13 eps),Apr 2018 - Jun 2018
7170,Usavich Special,6.37,Special (1 eps),Oct 2008 - Oct 2008
7171,Yatogame-chan Kansatsu Nikki Sansatsume,6.37,TV (12 eps),Jan 2021 - Mar 2021
7172,Yu☆Gi☆Oh! Zexal,6.37,TV (73 eps),Apr 2011 - Sep 2012
7173,Amanchu!: Upyopyo Dive Tsukkome! Umi no Sekai!,6.37,Special (6 eps),Oct 2016 - Mar 2017
7174,Black Magic M-66,6.37,OVA (1 eps),Jun 1987 - Jun 1987
7175,Chouon Senshi Borgman,6.37,TV (35 eps),Apr 1988 - Dec 1988
7176,Cinderella Girls Gekijou: Kayou Cinderella Theater 3rd Season,6.37,ONA (7 eps),Jul 2018 - Sep 2018
7177,Cyborg 009: Call of Justice 3,6.37,Movie (1 eps),Dec 2016 - Dec 2016
7178,Dirty Pair no Ooshoubu: Nolandia no Nazo,6.37,OVA (1 eps),Dec 1985 - Dec 1985
7179,Fight Ippatsu! Juuden-chan!! OVA,6.37,OVA (1 eps),Jan 2014 - Jan 2014
7180,FLCL Progressive,6.37,Movie (1 eps),Sep 2018 - Sep 2018
7181,Fly with the Night,6.37,Music (1 eps),Oct 2021 - Oct 2021
7182,Fumikiri Jikan,6.37,TV (12 eps),Apr 2018 - Jun 2018
7183,Hacka Doll The Animation,6.37,TV (13 eps),Oct 2015 - Dec 2015
7184,Hamster Club,6.37,TV (140 eps),Oct 2000 - Mar 2001
7185,Inazma Delivery: Dougyousha Attack-hen,6.37,TV (10 eps),Dec 2017 - Mar 2018
7186,Kinnikuman II Sei: Second Generations,6.37,Movie (1 eps),Jul 2001 - Jul 2001
7187,Kojika Monogatari,6.37,TV (52 eps),Nov 1983 - Jan 1985
7188,Kuro ga Ita Natsu,6.37,Movie (1 eps),Jun 1990 - Jun 1990
7189,Lupin III: Pilot Film,6.37,Movie (1 eps),1969 - 1969
7190,.hack//Quantum: Sore ike! Bokura no Chimuchimu-chan!!,6.36,Special (3 eps),Jan 2011 - Apr 2011
7191,Animentary: Ketsudan,6.36,TV (25 eps),Apr 1971 - Sep 1971
7192,Appleseed XIII Remix Movie 2: Yogen,6.36,Movie (1 eps),Oct 2011 - Oct 2011
7193,Argento Soma Special,6.36,Special (1 eps),Mar 2002 - Mar 2002
7194,Bannou Bunka Neko-Musume Specials,6.36,Special (2 eps),Aug 1999 - Aug 1999
7195,Breakers,6.36,TV (16 eps),Jan 2020 - May 2020
7196,Burn Up! W,6.36,OVA (4 eps),Apr 1996 - Sep 1996
7197,Captain Tsubasa no Koutsuu Anzen,6.36,OVA (1 eps),1987 - 1987
7198,Card Wang: Mix Master,6.36,TV (39 eps),Oct 2005 - Jul 2006
7199,Chiba Pedal: Yowamushi Pedal to Manabu Jitensha Koutsuu Anzen,6.36,ONA (6 eps),Jul 2016 - Sep 2016
7200,Chouja Raideen,6.36,TV (38 eps),Oct 1996 - Jun 1997
7201,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,6.36,TV (12 eps),Oct 2019 - Dec 2019
7202,Dorami & Doraemons: Space Land's Critical Event,6.36,Movie (1 eps),Mar 2001 - Mar 2001
7203,Eden (ONA),6.36,ONA (4 eps),May 2021 - May 2021
7204,Entaku no Kishi Monogatari: Moero Arthur,6.36,TV (30 eps),Sep 1979 - Mar 1980
7205,Fairy Gone Part 2,6.36,TV (12 eps),Oct 2019 - Dec 2019
7206,Gall Force 2: Destruction,6.36,OVA (1 eps),Nov 1987 - Nov 1987
7207,Ginga Tetsudou 999 for Planetarium,6.36,Movie (1 eps),Jun 2002 - Jun 2002
7208,God Mazinger,6.36,TV (23 eps),Apr 1984 - Oct 1984
7209,Golden Douga Gekijou,6.36,ONA (33 eps),Apr 2018 - Dec 2020
7210,Gurazeni,6.36,TV (12 eps),Apr 2018 - Jun 2018
7211,Happiness World,6.36,Music (1 eps),Feb 2022 - Feb 2022
7212,K-On!: Ura-On!,6.36,Special (7 eps),Jul 2009 - Jan 2010
7213,Kacchikenee!,6.36,Movie (1 eps),Mar 2016 - Mar 2016
7214,Kira Kira 5th Anniversary Live Anime: Kick Start Generation,6.36,OVA (1 eps),Mar 2013 - Mar 2013
7215,Kumo to Yuurei,6.36,Music (1 eps),Aug 2018 - Aug 2018
7216,Light Lag,6.36,Music (1 eps),Jul 2011 - Jul 2011
7217,Love Live! The School Idol Movie: Gekijou Manner CM,6.36,Movie (4 eps),Jun 2015 - Jun 2015
7218,Lupin the Third x Monkey Majik,6.36,Music (1 eps),Aug 2009 - Aug 2009
7219,Marie & Gali,6.36,TV (40 eps),Mar 2009 - Mar 2010
7220,Megami Kouhosei,6.36,TV (12 eps),Jan 2000 - Mar 2000
7221,Miyamoto Musashi: Souken ni Haseru Yume,6.36,Movie (1 eps),Jun 2009 - Jun 2009
7222,Mu Wang Zhi Wang: Qi Lin Jue,6.36,ONA (20 eps),Jul 2016 - Nov 2016
7223,One Piece: Dai Tettei Kaibou! Kouzuki Oden Densetsu!,6.36,Special (1 eps),Jun 2022 - Jun 2022
7224,Ookii 1 Nensei to Chiisana 2 Nensei,6.36,Movie (1 eps),Mar 2014 - Mar 2014
7225,Otogi Story Tenshi no Shippo Specials,6.36,OVA (2 eps),Mar 2002 - Jul 2002
7226,Pastel Tea Time,6.36,Music (1 eps),Oct 2021 - Oct 2021
7227,Sol Bianca: Taiyou no Fune,6.36,OVA (6 eps),Sep 1999 - Oct 2000
7228,Tayutayu: Pure My Heart,6.36,Special (6 eps),Jun 2009 - Nov 2009
7229,Utawarerumono OVA Picture Drama,6.36,Special (3 eps),Jun 2009 - Jun 2010
7230,Wonder Garden,6.36,ONA (1 eps),Oct 2013 - Oct 2013
7231,Wu Ying Sanqian Dao,6.36,ONA (10 eps),Mar 2022 - May 2022
7232,Yasashii March: The Tender March,6.36,Music (1 eps),May 2011 - May 2011
7233,Yatogame-chan Kansatsu Nikki Nisatsume,6.36,TV (12 eps),Jan 2020 - Mar 2020
7234,Yume de Aetara,6.36,OVA (3 eps),Apr 1998 - Dec 1998
7235,Mashin Eiyuuden Wataru: Owarinaki Toki no Monogatari,6.35,OVA (3 eps),Oct 1993 - Feb 1994
7236,Mikan Enikki Specials,6.35,Special (2 eps),Aug 1993 - Aug 1993
7237,Minky Momo in Tabidachi no Eki,6.35,OVA (1 eps),Jun 1994 - Jun 1994
7238,Mobile Suit Gundam: Hikaru Inochi Chronicle U.C.,6.35,Special (1 eps),Sep 2019 - Sep 2019
7239,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,6.35,ONA (3 eps),Aug 2013 - Aug 2013
7240,Pa-Pa-Pa the ★ Movie: Perman - Tako de Pon! Ashi wa Pon!,6.35,Movie (1 eps),Mar 2004 - Mar 2004
7241,Persona 4 the Animation: A Brief Lesson on Izanagi & Izanami,6.35,Special (1 eps),Apr 2013 - Apr 2013
7242,Red Garden: Dead Girls,6.35,OVA (1 eps),Aug 2007 - Aug 2007
7243,Sanctuary,6.35,OVA (1 eps),May 1996 - May 1996
7244,Sensou no Tsukurikata,6.35,Movie (1 eps),Oct 2015 - Oct 2015
7245,Seto no Hanayome Picture Drama,6.35,Special (1 eps),Mar 2010 - Mar 2010
7246,Shakotan★Boogie,6.35,OVA (4 eps),Feb 1991 - Jul 1992
7247,Shichinin no Nana: Oshougatsu Da yo! 7 x 7 = 49-nin no Nana?,6.35,Special (1 eps),Oct 2002 - Oct 2002
7248,Shin Hikari Shinwa: Palutena no Kagami,6.35,ONA (3 eps),Mar 2012 - Mar 2012
7249,Shin Megami Tensei Devil Children: Light & Dark,6.35,TV (52 eps),Oct 2002 - Sep 2003
7250,Shingeki no Bahamut: Genesis - Roundup,6.35,Special (1 eps),Nov 2014 - Nov 2014
7251,Shiroi Kiba White Fang Monogatari,6.35,Special (1 eps),May 1982 - May 1982
7252,Suicide Ballad,6.35,Music (1 eps),Apr 2013 - Apr 2013
7253,Susume, Karolina.,6.35,ONA (1 eps),Jun 2018 - Jun 2018
7254,Tensai Ouji no Akaji Kokka Saisei Jutsu: Short Drama Specials,6.35,Special (4 eps),Mar 2022 - Jun 2022
7255,The Missing 8,6.35,ONA (? eps),Dec 2021 -
7256,The SoulTaker: Tamashii-gari,6.35,TV (13 eps),Apr 2001 - Jul 2001
7257,TO,6.35,OVA (2 eps),Oct 2009 - Oct 2009
7258,Tokyo 24-ku,6.35,TV (12 eps),Jan 2022 - Apr 2022
7259,Tsubasa to Hotaru (2015),6.35,Special (4 eps),Mar 2015 - Mar 2015
7260,Tsubasa to Hotaru (2016),6.35,Special (3 eps),May 2016 - May 2016
7261,Tsukipro The Animation 2,6.35,TV (13 eps),Jul 2021 - Dec 2021
7262,Uchuu Senkan Tiramisù Specials,6.35,Special (3 eps),Jun 2018 - Jul 2018
7263,Venus Versus Virus,6.35,TV (12 eps),Jan 2007 - Mar 2007
7264,We Two,6.35,Music (1 eps),Apr 2019 - Apr 2019
7265,Xiao Men Shen,6.35,Movie (1 eps),Jan 2016 - Jan 2016
7266,Yakyuukyou no Uta,6.35,TV (25 eps),Dec 1977 - Mar 1979
7267,Yawaraka Sangokushi Tsukisase!! Ryofuko-chan,6.35,OVA (4 eps),Dec 2007 - Mar 2008
7268,Battle Spirits: Shounen Toppa Bashin,6.35,TV (50 eps),Sep 2008 - Sep 2009
7269,Black Clover: Jump Festa 2018 Special,6.35,Special (1 eps),Nov 2018 - Nov 2018
7270,Chao Zhi Neng Zu Qiu,6.35,TV (52 eps),Jun 2010 - Jun 2014
7271,Chironup no Kitsune,6.35,Movie (1 eps),Aug 1987 - Aug 1987
7272,Cyborg 009: Call of Justice 2,6.35,Movie (1 eps),Dec 2016 - Dec 2016
7273,Cyborg 009: The Cyborg Soldier - Kami no Ubugoe,6.35,Special (1 eps),Aug 2003 - Aug 2003
7274,Dog Days'' Specials,6.35,Special (12 eps),Mar 2015 - Aug 2015
7275,DT Eightron,6.35,TV (26 eps),Apr 1998 - Nov 1998
7276,Ganso Tensai Bakabon,6.35,TV (103 eps),Oct 1975 - Sep 1977
7277,Gokujou!! Mecha Mote Iinchou,6.35,TV (51 eps),Apr 2009 - Mar 2010
7278,Hajimari no Sokudo,6.35,Music (1 eps),Jun 2016 - Jun 2016
7279,Harukanaru Toki no Naka de: Hachiyou Shou Specials,6.35,Special (8 eps),Sep 2005 - Apr 2006
7280,Heibai Wushang 2nd Season,6.35,ONA (12 eps),Aug 2017 - Oct 2017
7281,Himesama Goyoujin,6.35,TV (12 eps),Apr 2006 - Jul 2006
7282,Ikoku Meiro no Croisée Picture Drama,6.35,Special (6 eps),Oct 2011 - Mar 2012
7283,Joou Heika no Petite Angie,6.35,TV (26 eps),Dec 1977 - Jun 1978
7284,Kaijuu Girls Kuro: Ultra Kaijuu Gijinka Keikaku,6.35,Movie (1 eps),Nov 2018 - Nov 2018
7285,Kasumin,6.35,TV (26 eps),Oct 2001 - Apr 2002
7286,Koi☆Sento,6.35,OVA (1 eps),Nov 2010 - Nov 2010
7287,Koutetsu Sangokushi Special,6.35,Special (1 eps),Mar 2008 - Mar 2008
7288,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,6.34,TV (12 eps),Jul 2016 - Sep 2016
7289,Ajimu: Kaigan Monogatari,6.34,ONA (4 eps),Jun 2001 - Feb 2002
7290,Amnesia OVA,6.34,OVA (1 eps),Sep 2013 - Sep 2013
7291,Appleseed XIII Remix Movie 1: Yuigon,6.34,Movie (1 eps),Jun 2011 - Jun 2011
7292,Bakusou Kyoudai Let's & Go Special,6.34,Special (1 eps),Dec 1996 - Dec 1996
7293,Catman Series III,6.34,TV (6 eps),Mar 2008 - Apr 2008
7294,Chikyuu Bouei Kazoku Special,6.34,Special (1 eps),Nov 2002 - Nov 2002
7295,D.I.C.E.,6.34,TV (40 eps),Dec 2005 - Sep 2006
7296,Everlasting Snow,6.34,Music (1 eps),Nov 2016 - Nov 2016
7297,Fate/Grand Order: Himuro no Tenchi - 7-nin no Saikyou Ijin-hen,6.34,Special (1 eps),Dec 2017 - Dec 2017
7298,Futari Ecchi,6.34,OVA (4 eps),Jul 2002 - Jan 2004
7299,Gekitou! Crush Gear Turbo: Kaizabaan no Chousen,6.34,Movie (1 eps),Jul 2002 - Jul 2002
7300,Geneshaft,6.34,TV (13 eps),Apr 2001 - Jun 2001
7301,Ginga Hyouryuu Vifam: Keito no Kioku - Namida no Dakkai Sakusen,6.34,OVA (1 eps),Sep 1985 - Sep 1985
7302,Ginga Tetsudou 999: Hoshizora wa Time Machine,6.34,Movie (1 eps),Jul 2007 - Jul 2007
7303,Hana yori Dango (Movie),6.34,Movie (1 eps),Mar 1997 - Mar 1997
7304,HaruChika: Haruta to Chika wa Seishun suru,6.34,TV (12 eps),Jan 2016 - Mar 2016
7305,Heroman Specials,6.34,Special (3 eps),Sep 2010 - Mar 2011
7306,Hidamari Sketch Recap,6.34,Special (1 eps),Jun 2008 - Jun 2008
7307,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu no Asakusa Renewal Daisakusen!! - Aa, Omoide no Hanayashiki,6.34,Special (1 eps),Sep 2006 - Sep 2006
7308,Kyoukaisenjou no Horizon Special,6.34,Special (1 eps),Dec 2018 - Dec 2018
7309,Maken-Ki!,6.34,TV (12 eps),Oct 2011 - Dec 2011
7310,Manga Hajimete Omoshiro Juku,6.34,TV (110 eps),Feb 1989 - Apr 1991
7311,Mela!,6.34,Music (1 eps),Apr 2020 - Apr 2020
7312,MiniPato,6.34,Movie (3 eps),Mar 2002 - Apr 2002
7313,Mizuiro (2003),6.34,OVA (2 eps),Apr 2003 - Oct 2003
7314,Mobile Suit Gundam SEED MSV Astray,6.34,OVA (2 eps),Mar 2004 - Jul 2004
7315,Ningyo,6.34,Movie (1 eps),Sep 1964 - Sep 1964
7316,Nyanbo!,6.34,TV (26 eps),Sep 2016 - Mar 2017
7317,Onboro Film,6.34,Movie (1 eps),Aug 1985 - Aug 1985
7318,One Piece Film: Gold - Cine Mike Popcorn Kokuchi,6.34,Special (1 eps),2016 - 2016
7319,Oneechan ga Kita,6.34,TV (12 eps),Jan 2014 - Mar 2014
7320,Pianoman,6.34,ONA (1 eps),Jan 2020 - Jan 2020
7321,Ryouma! The Prince of Tennis Shinsei Movie: Tennis no Ouji-sama,6.34,Movie (1 eps),Sep 2021 - Sep 2021
7322,Scratch x One Piece Film: Gold,6.34,Special (1 eps),2016 - 2016
7323,Shakugan no Shana: Shana & Yuuji no Naze Nani Shana! Nandemo Shitsumonbako!,6.34,Special (1 eps),Apr 2007 - Apr 2007
7324,Sharedol,6.34,ONA (1 eps),Oct 2021 - Oct 2021
7325,Shi Wan Ge Leng Xiaohua Movie 1,6.34,Movie (1 eps),Jan 2015 - Jan 2015
7326,Shin Mitsubachi Maya no Bouken,6.34,TV (52 eps),Oct 1982 - Sep 1983
7327,Tantei wa Mou, Shindeiru.,6.34,TV (12 eps),Jul 2021 - Sep 2021
7328,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,6.34,TV (12 eps),Jan 2021 - Mar 2021
7329,Teekyuu 4 Specials,6.34,Special (2 eps),Aug 2015 - Aug 2015
7330,Tenchi Muyou! Ryououki 3rd Season Picture Drama,6.34,Special (5 eps),Sep 2003 - Mar 2005
7331,The iDOLM@STER Million Live! "Dreaming!" Animation PV,6.34,Music (1 eps),Sep 2015 - Sep 2015
7332,Xenosaga The Animation,6.34,TV (12 eps),Jan 2005 - Mar 2005
7333,Yakou,6.34,Music (1 eps),Mar 2020 - Mar 2020
7334,Yi Guan Xing Shen,6.34,Special (1 eps),Jun 2020 - Jun 2020
7335,Zetsumetsu Kigu Shoujo: Amazing Twins,6.34,OVA (2 eps),Feb 2014 - Jun 2014
7336,Magikano,6.33,TV (13 eps),Jan 2006 - Apr 2006
7337,Mahou Shoujo Tokushusen Asuka,6.33,TV (12 eps),Jan 2019 - Mar 2019
7338,Nintama Rantarou Movie,6.33,Movie (1 eps),Jun 1996 - Jun 1996
7339,Nozomi Witches,6.33,OVA (3 eps),Aug 1992 - Mar 1993
7340,Osomatsu-san Movie: Gekijou Koukai Kinen - Original Tanpen Gekijou,6.33,ONA (7 eps),Mar 2019 - Mar 2019
7341,Peut-etre Toi,6.33,Music (1 eps),Jul 2006 - Jul 2006
7342,PriPri Chii-chan!!,6.33,TV (36 eps),Apr 2017 - Dec 2017
7343,Project A-Ko 3: Cinderella Rhapsody,6.33,OVA (1 eps),Jun 1988 - Jun 1988
7344,Qiang Shen Ji,6.33,ONA (12 eps),Dec 2017 - Feb 2018
7345,Robot Girls Z Specials,6.33,Special (3 eps),Jun 2014 - Aug 2014
7346,Saint Beast: Kouin Jojishi Tenshi Tan,6.33,TV (13 eps),Apr 2007 - Jun 2007
7347,Seikimatsu★Darling,6.33,OVA (1 eps),Feb 1996 - Feb 1996
7348,Shoujo-tachi wa Kouya wo Mezasu: Iubeki Monokashira,6.33,OVA (1 eps),Mar 2016 - Mar 2016
7349,Soukou Kihei Votoms Vol.I: Stories of the "A.T.Votoms",6.33,OVA (1 eps),Jun 1985 - Jun 1985
7350,Super Street Fighter IV,6.33,OVA (1 eps),Apr 2010 - Apr 2010
7351,To Heart 2 Special,6.33,Special (1 eps),Dec 2005 - Dec 2005
7352,TV Yarou Nanaana,6.33,TV (24 eps),Apr 2018 - Sep 2018
7353,Umineko no Naku Koro ni Specials,6.33,Special (26 eps),Oct 2009 - Oct 2010
7354,X-Men,6.33,TV (12 eps),Apr 2011 - Jun 2011
7355,Akogare Ranraran,6.33,Music (1 eps),Mar 2021 - Mar 2021
7356,Aoi Hitomi no Onnanoko no Ohanashi,6.33,Special (1 eps),Aug 2009 - Aug 2009
7357,Appleseed XIII,6.33,OVA (13 eps),Jun 2011 - Jan 2012
7358,Aru Tabibito no Nikki Specials,6.33,Special (3 eps),Feb 2006 - Feb 2006
7359,Ayakashi,6.33,TV (12 eps),Dec 2007 - Feb 2008
7360,Casshern: Robot Hunter,6.33,OVA (4 eps),Aug 1993 - Feb 1994
7361,ChäoS;Child,6.33,TV (12 eps),Jan 2017 - Mar 2017
7362,Chimimo,6.33,TV (12 eps),Jul 2022 -
7363,Cluster Edge,6.33,TV (25 eps),Oct 2005 - Mar 2006
7364,Colours,6.33,Music (1 eps),Jul 2021 - Jul 2021
7365,Crazy Roulette,6.33,Music (1 eps),Nov 2019 - Nov 2019
7366,Cyborg 009: Chou Ginga Densetsu,6.33,Movie (1 eps),Dec 1980 - Dec 1980
7367,Danball Senki Wars: All Star Battle,6.33,Special (1 eps),Feb 2014 - Feb 2014
7368,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA,6.33,OVA (1 eps),Jan 2013 - Jan 2013
7369,Eikoku Ikka, Nihon wo Taberu,6.33,TV (24 eps),Apr 2015 - Oct 2015
7370,Final Fantasy: The Spirits Within,6.33,Movie (1 eps),Jul 2001 - Jul 2001
7371,Fuuma no Kojirou: Seiken Sensou-hen,6.33,OVA (6 eps),Sep 1990 - Dec 1990
7372,Gall Force 3: Stardust War,6.33,OVA (1 eps),Nov 1988 - Nov 1988
7373,Himawari!,6.33,TV (13 eps),Apr 2006 - Jul 2006
7374,Jack to Mame no Ki,6.33,Movie (1 eps),Jul 1974 - Jul 1974
7375,Jikuu Tantei Genshi-kun,6.33,TV (39 eps),Oct 1998 - Jun 1999
7376,Juushinki Pandora,6.33,TV (26 eps),Mar 2018 - Sep 2018
7377,Kaifuku Jutsushi no Yarinaoshi,6.33,TV (12 eps),Jan 2021 - Mar 2021
7378,Kamen no Ninja Akakage,6.33,TV (23 eps),Oct 1987 - Mar 1988
7379,Kaze no Na wa Amnesia,6.33,Movie (1 eps),Dec 1990 - Dec 1990
7380,Kouya no Shounen Isamu,6.33,TV (52 eps),Apr 1973 - Mar 1974
7381,Kuusen Madoushi Kouhosei no Kyoukan,6.33,TV (12 eps),Jul 2015 - Sep 2015
7382,Love Live! Kouhaku Special Anime,6.33,Special (1 eps),Dec 2015 - Dec 2015
7383,Lupin III: Pilot Film (1978),6.33,Movie (1 eps),Dec 1978 - Dec 1978
7384,Ai no Senshi Rainbowman,6.32,TV (22 eps),Oct 1982 - Mar 1983
7385,Ancien to Mahou no Tablet: Mou Hitotsu no Hirune Hime,6.32,ONA (2 eps),Mar 2017 - Mar 2017
7386,Arslan Senki (TV): Fuujin Ranbu - Arsen 4-koma Gekijou,6.32,Special (4 eps),Sep 2016 - Dec 2016
7387,Assault Lily: Fruits,6.32,ONA (13 eps),Jul 2021 - Jan 2022
7388,Back Arrow,6.32,TV (24 eps),Jan 2021 - Jun 2021
7389,Bannou Bunka Neko-Musume DASH!,6.32,OVA (12 eps),Sep 1998 - Dec 1998
7390,Brand New Story,6.32,Music (1 eps),Jun 2019 - Jun 2019
7391,Cardfight!! Vanguard: Zoku Koukousei-hen,6.32,TV (14 eps),May 2019 - Aug 2019
7392,ChäoS;HEAd,6.32,TV (12 eps),Oct 2008 - Dec 2008
7393,Daishizen no Majuu: Bagi,6.32,Movie (1 eps),Aug 1984 - Aug 1984
7394,Divergence Eve 2: Misaki Chronicles,6.32,TV (13 eps),Jan 2004 - Mar 2004
7395,Doku Tenshi no Shippo,6.32,Special (4 eps),2005 - Feb 2005
7396,Domo-kun,6.32,TV (37 eps),Dec 1998 - Jan 2008
7397,Eoneu Nal Jameseo Kkaeeoboni Bagelyeoga Doeeo Isseotda,6.32,ONA (15 eps),Nov 2019 - Dec 2019
7398,Galaxy Angel Rune,6.32,TV (13 eps),Oct 2006 - Dec 2006
7399,GR: Giant Robo,6.32,TV (13 eps),Jan 2007 - Jul 2007
7400,Gundam Neo Experience 0087: Green Divers,6.32,Movie (1 eps),Aug 2001 - Aug 2001
7401,Heavy Object: Dai 37 Kidou Seihi Daitai - Sakusen Kiroku,6.32,Special (1 eps),Dec 2015 - Dec 2015
7402,Hi no Youjin,6.32,Movie (1 eps),Jun 2012 - Jun 2012
7403,Hitori no Shita: The Outcast Recap,6.32,Special (1 eps),Jan 2018 - Jan 2018
7404,Hundred,6.32,TV (12 eps),Apr 2016 - Jun 2016
7405,Ikoku Meiro no Croisée: Yune & Alice,6.32,Special (7 eps),Sep 2011 - Mar 2012
7406,Inazma Delivery,6.32,TV (10 eps),Dec 2016 - Feb 2017
7407,Island,6.32,TV (12 eps),Jul 2018 - Sep 2018
7408,Jurassic!,6.32,ONA (1 eps),Aug 2019 - Aug 2019
7409,Juusenki L-Gaim III: Full Metal Soldier,6.32,OVA (1 eps),Mar 1987 - Mar 1987
7410,Katte ni Kaizou Specials,6.32,Special (3 eps),May 2011 - Oct 2011
7411,Kekkaishi (TV): Yoshimori no Omoi,6.32,Special (1 eps),May 2007 - May 2007
7412,Kiko-chan Smile,6.32,TV (51 eps),Oct 1996 - Sep 1997
7413,Mari Iyagi,6.32,Movie (1 eps),Jan 2002 - Jan 2002
7414,Maroko,6.32,Movie (1 eps),Mar 1990 - Mar 1990
7415,Muteki Robo Trider G7,6.32,TV (50 eps),Feb 1980 - Jan 1981
7416,Ojamajo Doremi: Owarai Gekijou,6.32,ONA (26 eps),Mar 2019 - Mar 2020
7417,Okusama wa Joshikousei (TV),6.32,TV (13 eps),Jul 2005 - Sep 2005
7418,Pokemon Movie 16: Shinsoku no Genosect - Mewtwo Kakusei,6.32,Movie (1 eps),Jul 2013 - Jul 2013
7419,Pokemon: Pikachu, Kore Nan no Kagi?,6.32,Movie (1 eps),Jul 2014 - Jul 2014
7420,Princess Principal Picture Drama,6.32,Special (6 eps),Sep 2017 - Feb 2018
7421,Queen's Blade OVA,6.32,OVA (2 eps),Oct 2011 - Jan 2012
7422,Rikujou Bouei-tai Mao-chan,6.32,TV (26 eps),Jul 2002 - Dec 2002
7423,Rokushin Gattai GodMars,6.32,TV (64 eps),Oct 1981 - Dec 1982
7424,Romeo no Aoi Sora Specials,6.32,Special (2 eps),2001 - 2001
7425,Seikon no Qwaser II,6.32,TV (12 eps),Apr 2011 - Jun 2011
7426,Seven Knights Revolution: Eiyuu no Keishousha,6.32,TV (12 eps),Apr 2021 - Jun 2021
7427,Shin Don Chuck Monogatari,6.32,TV (73 eps),Apr 1976 - Mar 1978
7428,Shiny Racers,6.32,Music (1 eps),Jun 2021 - Jun 2021
7429,Shissou Word,6.32,Music (1 eps),Dec 2017 - Dec 2017
7430,Shiyan Pin Jiating,6.32,ONA (12 eps),Apr 2018 - Jun 2018
7431,Strange Dawn,6.32,TV (13 eps),Jul 2000 - Sep 2000
7432,Suhoyojeong Michel,6.32,TV (26 eps),Jun 2003 - Dec 2003
7433,Tottoko Hamtarou OVA 2: Hamuchanzu no Takara Sagashi Daisaku - Hamuha! Suteki na Umi no Natsuyasumi,6.32,OVA (1 eps),Mar 2003 - Mar 2003
7434,Triage X,6.32,TV (10 eps),Apr 2015 - Jun 2015
